0.0556996,0.000227354,0.151962,0.00296363,-0.0962624,-0.00273628,0.581061,0.184651,0,0,-0.0850588,-0.00140986,0.00151,0.038
0.0592095,0.000246111,0.155959,0.00311959,-0.0967494,-0.00287348,0.584239,0.190318,0,0,-0.0877616,-0.00152042,0.00164,0.039
0.0627195,0.000265324,0.159956,0.00327955,-0.0972362,-0.00301423,0.587372,0.196058,0,0,-0.0904199,-0.00163547,0.00177,0.04
0.0662295,0.000284992,0.163952,0.00344351,-0.0977229,-0.00315851,0.590462,0.201871,0,0,-0.0930362,-0.00175507,0.0019,0.041
0.0700492,0.000398146,0.167949,0.00361146,-0.0978997,-0.00321331,0.593202,0.201498,0,0,-0.0955935,-0.0018735,0.00292,0.042
0.0738687,0.000515196,0.171945,0.0037834,-0.0980764,-0.00326821,0.595886,0.201062,0,0,-0.0980952,-0.00199092,0.00394,0.043
0.0776882,0.000636142,0.175941,0.00395935,-0.0982531,-0.0033232,0.598517,0.200565,0,0,-0.100544,-0.00210741,0.00496,0.044
0.0815075,0.000760984,0.179937,0.00413929,-0.0984297,-0.0033783,0.601098,0.200011,0,0,-0.102943,-0.00222306,0.00598,0.045
0.0853267,0.000889721,0.183933,0.00432322,-0.0986063,-0.0034335,0.603631,0.199401,0,0,-0.105294,-0.00233796,0.007,0.046
0.0894748,0.00112186,0.187929,0.00451115,-0.0984538,-0.0033893,0.605788,0.192074,0,0,-0.10758,-0.00244596,0.00895,0.047
0.0943748,0.00114578,0.191924,0.00470308,-0.0975492,-0.0035573,0.607043,0.199938,0,0,-0.109756,-0.00256071,0.00876,0.048
0.0992747,0.00116877,0.195919,0.004899,-0.0966444,-0.00373023,0.608194,0.207931,0,0,-0.111829,-0.00268215,0.00857,0.049
0.104175,0.00119083,0.199914,0.00509892,-0.0957394,-0.00390808,0.609244,0.216055,0,0,-0.113802,-0.00281035,0.00838,0.05
0.109075,0.00121197,0.203909,0.00530283,-0.0948342,-0.00409086,0.610199,0.224307,0,0,-0.115681,-0.00294541,0.00819,0.051
0.113975,0.00123217,0.207904,0.00551073,-0.0939288,-0.00427857,0.611063,0.232689,0,0,-0.117469,-0.00308738,0.008,0.052
0.119154,0.00133566,0.211898,0.00572263,-0.0927439,-0.00438698,0.61156,0.235558,0,0,-0.119153,-0.00323109,0.00859,0.053
0.124333,0.00144221,0.215892,0.00593853,-0.0915589,-0.00449632,0.611958,0.238458,0,0,-0.120737,-0.00337662,0.00918,0.054
0.129673,0.00150598,0.219886,0.00615842,-0.0902132,-0.00465244,0.612079,0.244648,0,0,-0.122216,-0.00352687,0.00932,0.055
0.135013,0.00157049,0.22388,0.0063823,-0.0888673,-0.00481181,0.612099,0.250927,0,0,-0.123594,-0.00368189,0.00946,0.056
0.140352,0.00163575,0.227873,0.00661018,-0.0875212,-0.00497442,0.612023,0.257297,0,0,-0.124876,-0.00384172,0.0096,0.057
